,date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Ticker,pivot,pointpos
176,2019-11-08,1790.3322113487814,1791.1166325906456,1755.8198310525536,1759.7906494140625,1759.7906494140625,1077136,0.0,0.0,ASIANPAINT.NS,0,
177,2019-11-11,1754.9862950862953,1758.908161826619,1733.4650992231184,1739.298828125,1739.298828125,860384,0.0,0.0,ASIANPAINT.NS,0,
178,2019-11-13,1739.1026531237992,1752.0938357334626,1722.3856495139994,1735.8670654296875,1735.8670654296875,983760,0.0,0.0,ASIANPAINT.NS,0,
179,2019-11-14,1743.2696397070754,1764.8399052152618,1731.9452024409309,1737.23974609375,1737.23974609375,1116800,0.0,0.0,ASIANPAINT.NS,0,
180,2019-11-15,1746.0640445159374,1749.1525384621677,1721.9936595902154,1726.3076171875,1726.3076171875,729613,0.0,0.0,ASIANPAINT.NS,0,
181,2019-11-18,1726.3076960374358,1730.964912930479,1700.6195159964757,1705.0316162109375,1705.0316162109375,1273055,0.0,0.0,ASIANPAINT.NS,0,
182,2019-11-19,1713.8067084606512,1713.8557796696603,1684.9320122210017,1687.726318359375,1687.726318359375,1187377,0.0,0.0,ASIANPAINT.NS,0,
183,2019-11-20,1696.1094839012305,1714.6892812585772,1681.941667308799,1689.83447265625,1689.83447265625,1374382,0.0,0.0,ASIANPAINT.NS,0,
184,2019-11-21,1694.1484210081687,1700.9626166430746,1677.578509976544,1686.745849609375,1686.745849609375,913095,0.0,0.0,ASIANPAINT.NS,0,
185,2019-11-22,1676.5980891815852,1680.4708848465714,1643.2622207417173,1649.88037109375,1649.88037109375,1275334,0.0,0.0,ASIANPAINT.NS,0,
186,2019-11-25,1651.1058892737246,1684.4417563968284,1633.60458297127,1677.2843017578125,1677.2843017578125,1320689,0.0,0.0,ASIANPAINT.NS,0,
187,2019-11-26,1684.4416348613902,1695.0796736356526,1654.635426000011,1676.89208984375,1676.89208984375,2714721,0.0,0.0,ASIANPAINT.NS,0,
188,2019-11-27,1680.52002174472,1697.187956616167,1671.3036102903902,1681.8436279296875,1681.8436279296875,883771,0.0,0.0,ASIANPAINT.NS,0,
189,2019-11-28,1684.6868816345832,1693.8052696801547,1668.509181330803,1681.108154296875,1681.108154296875,691147,0.0,0.0,ASIANPAINT.NS,0,
190,2019-11-29,1681.5003483277014,1686.7948923120887,1644.5857540613501,1672.8232421875,1672.8232421875,1890290,0.0,0.0,ASIANPAINT.NS,0,
191,2019-12-02,1672.8722586081249,1708.4632481805854,1665.1756188447453,1704.2962646484375,1704.2962646484375,1476972,0.0,0.0,ASIANPAINT.NS,0,
192,2019-12-03,1706.0120767679546,1716.748139376712,1691.3050761061618,1702.5313720703125,1702.5313720703125,1374317,0.0,0.0,ASIANPAINT.NS,0,
193,2019-12-04,1697.383890616349,1700.5214558446778,1676.8431612775637,1686.6968994140625,1686.6968994140625,853421,0.0,0.0,ASIANPAINT.NS,0,
194,2019-12-05,1683.853633653514,1704.1983188763008,1673.6567554360008,1682.3338623046875,1682.3338623046875,971984,0.0,0.0,ASIANPAINT.NS,0,
195,2019-12-06,1689.2460808631195,1713.4635601848172,1679.3923427733735,1683.1181640625,1683.1181640625,1031777,0.0,0.0,ASIANPAINT.NS,0,
196,2019-12-09,1691.3050560027218,1699.05076686304,1677.5785222148736,1692.628662109375,1692.628662109375,751290,0.0,0.0,ASIANPAINT.NS,0,
197,2019-12-10,1692.2856193742039,1698.1684199050528,1675.6176845367986,1679.6866455078125,1679.6866455078125,686580,0.0,0.0,ASIANPAINT.NS,0,
198,2019-12-11,1684.4416920061008,1707.580680834552,1679.7844754536973,1704.2470703125,1704.2470703125,827804,0.0,0.0,ASIANPAINT.NS,0,
199,2019-12-12,1706.3552463882647,1719.7386411646064,1694.3445289685005,1716.4541015625,1716.4541015625,802332,0.0,0.0,ASIANPAINT.NS,0,
200,2019-12-13,1716.7971033787428,1723.3661820564437,1701.6489415173962,1709.884765625,1709.884765625,960033,0.0,0.0,ASIANPAINT.NS,0,
201,2019-12-16,1709.9340562962393,1717.7777904994332,1694.295659102976,1697.629150390625,1697.629150390625,707437,0.0,0.0,ASIANPAINT.NS,0,
202,2019-12-17,1701.3056868914987,1714.787103358206,1696.4524248378323,1711.3065185546875,1711.3065185546875,873024,0.0,0.0,ASIANPAINT.NS,0,
203,2019-12-18,1715.0813580174208,1747.1916421249357,1699.7861015858255,1743.7109375,1743.7109375,1476506,0.0,0.0,ASIANPAINT.NS,0,
204,2019-12-19,1744.0542471479955,1772.4877819911121,1740.9166818365381,1767.8795166015625,1767.8795166015625,2554245,0.0,0.0,ASIANPAINT.NS,0,
205,2019-12-20,1769.6932262702337,1773.6641640641283,1759.9376310089056,1764.1046142578125,1764.1046142578125,1419128,0.0,0.0,ASIANPAINT.NS,0,
206,2019-12-23,1760.7220704913418,1779.154771831172,1751.309494835571,1772.2425537109375,1772.2425537109375,659899,0.0,0.0,ASIANPAINT.NS,0,
207,2019-12-24,1776.6056945705868,1790.332228634598,1763.9086984357282,1768.22265625,1768.22265625,896574,0.0,0.0,ASIANPAINT.NS,0,
208,2019-12-26,1764.2518507454656,1784.155253472233,1761.9477778764842,1774.2525634765625,1774.2525634765625,1161570,0.0,0.0,ASIANPAINT.NS,0,
209,2019-12-27,1775.6251246804516,1790.3321246087821,1765.4282474596346,1776.8507080078125,1776.8507080078125,930468,0.0,0.0,ASIANPAINT.NS,0,
210,2019-12-30,1774.6447607027749,1782.9296566007652,1763.565438908014,1767.09521484375,1767.09521484375,562492,0.0,0.0,ASIANPAINT.NS,0,
211,2019-12-31,1769.742389540367,1769.742389540367,1746.309211525621,1750.083984375,1750.083984375,928396,0.0,0.0,ASIANPAINT.NS,0,
212,2020-01-01,1755.2313295746658,1767.340188317158,1748.368063100449,1758.1727294921875,1758.1727294921875,397285,0.0,0.0,ASIANPAINT.NS,0,
213,2020-01-02,1756.0159909959812,1764.742169215606,1748.5644674560117,1755.6728515625,1755.6728515625,411266,0.0,0.0,ASIANPAINT.NS,0,
214,2020-01-03,1745.0346081162982,1745.0346081162982,1712.9243250238585,1717.1893310546875,1717.1893310546875,1318628,0.0,0.0,ASIANPAINT.NS,0,
215,2020-01-06,1704.002012766025,1704.0510839742058,1660.9105502027069,1673.8037109375,1673.8037109375,1871804,0.0,0.0,ASIANPAINT.NS,0,
216,2020-01-07,1677.578519193121,1706.5022867654163,1677.578519193121,1690.716796875,1690.716796875,1033650,0.0,0.0,ASIANPAINT.NS,0,
217,2020-01-08,1662.8714083064015,1702.0900735966468,1661.8909416741456,1695.03076171875,1695.03076171875,1006057,0.0,0.0,ASIANPAINT.NS,0,
218,2020-01-09,1728.562764819675,1740.3283650339893,1706.9924977600988,1737.92626953125,1737.92626953125,1781733,0.0,0.0,ASIANPAINT.NS,0,
219,2020-01-10,1737.386885145428,1762.1927389984323,1725.6212854717571,1757.5355224609375,1757.5355224609375,1256612,0.0,0.0,ASIANPAINT.NS,0,
220,2020-01-13,1763.8597532582235,1772.6348831446585,1759.3005587525909,1769.64453125,1769.64453125,823821,0.0,0.0,ASIANPAINT.NS,0,
221,2020-01-14,1769.7422183573913,1786.0670112339828,1769.5461729111435,1783.6158447265625,1783.6158447265625,775629,0.0,0.0,ASIANPAINT.NS,0,
222,2020-01-15,1781.9980993541355,1808.9609316689848,1774.7426223576933,1806.2646484375,1806.2646484375,1252925,0.0,0.0,ASIANPAINT.NS,0,
223,2020-01-16,1800.087768335914,1811.9024398031363,1793.028456055187,1799.303466796875,1799.303466796875,1031569,0.0,0.0,ASIANPAINT.NS,0,
224,2020-01-17,1799.7447413040193,1802.9803294514688,1779.5471502030782,1794.30322265625,1794.30322265625,862204,0.0,0.0,ASIANPAINT.NS,0,
225,2020-01-20,1802.0976789638269,1825.8739949131593,1797.7836018234755,1812.6376953125,1812.6376953125,1091453,0.0,0.0,ASIANPAINT.NS,0,
226,2020-01-21,1804.0097075239098,1806.5590167643038,1758.8102153199625,1775.380126953125,1775.380126953125,2101561,0.0,0.0,ASIANPAINT.NS,0,
227,2020-01-22,1779.54692103579,1783.1745996671361,1732.3374291934524,1744.4952392578125,1744.4952392578125,3415306,0.0,0.0,ASIANPAINT.NS,0,
228,2020-01-23,1744.2501154138704,1754.0547816050669,1722.7778725179767,1741.40673828125,1741.40673828125,1885275,0.0,0.0,ASIANPAINT.NS,0,
229,2020-01-24,1748.8095770285386,1764.7421620299315,1745.4759660756854,1751.8980712890625,1751.8980712890625,1195596,0.0,0.0,ASIANPAINT.NS,0,
230,2020-01-27,1752.0941184067374,1770.47787034861,1745.230851015105,1753.417724609375,1753.417724609375,969054,0.0,0.0,ASIANPAINT.NS,0,
231,2020-01-28,1758.9572442395004,1758.9572442395004,1738.3674437216466,1744.3482666015625,1744.3482666015625,873291,0.0,0.0,ASIANPAINT.NS,0,
232,2020-01-29,1752.0940134698187,1768.6148536216003,1746.211213200754,1761.849609375,1761.849609375,873805,0.0,0.0,ASIANPAINT.NS,0,
233,2020-01-30,1764.8399763028046,1773.5661534561427,1751.1134431537828,1769.7423095703125,1769.7423095703125,1005975,0.0,0.0,ASIANPAINT.NS,0,
234,2020-01-31,1774.6448696512873,1788.3714045546674,1753.7608793882189,1760.5751953125,1760.5751953125,1169614,0.0,0.0,ASIANPAINT.NS,0,
235,2020-02-03,1734.2494738239484,1836.3160290598594,1730.5236526464516,1831.1685791015625,1831.1685791015625,2854532,0.0,0.0,ASIANPAINT.NS,0,
236,2020-02-04,1833.4728218811335,1859.7003074347808,1818.8148918479342,1854.3568115234375,1854.3568115234375,1830049,0.0,0.0,ASIANPAINT.NS,0,
237,2020-02-05,1852.1015301824796,1853.0819968474782,1829.6978908244344,1836.904296875,1836.904296875,1344016,0.0,0.0,ASIANPAINT.NS,0,
238,2020-02-06,1841.3164860791328,1845.6305635513181,1808.9610845665602,1820.5306396484375,1820.5306396484375,995386,0.0,0.0,ASIANPAINT.NS,0,
239,2020-02-07,1820.5306416101287,1839.8457879928835,1814.4516761745379,1822.3934326171875,1822.3934326171875,632858,0.0,0.0,ASIANPAINT.NS,0,
240,2020-02-10,1830.5314990378024,1836.1691830867942,1801.313540787804,1832.982666015625,1832.982666015625,747711,0.0,0.0,ASIANPAINT.NS,0,
241,2020-02-11,1843.2773393208302,1857.4941060336769,1836.1689559644067,1841.4144287109375,1841.4144287109375,1093021,0.0,0.0,ASIANPAINT.NS,0,
242,2020-02-12,1843.277371062947,1879.2604505917939,1841.512483152473,1856.709716796875,1856.709716796875,1616826,0.0,0.0,ASIANPAINT.NS,0,
243,2020-02-13,1852.1015322997628,1864.7985277516616,1831.5608035189077,1837.443603515625,1837.443603515625,638878,0.0,0.0,ASIANPAINT.NS,0,
244,2020-02-14,1839.845705223078,1862.5435325580222,1833.4726718716527,1840.385009765625,1840.385009765625,771464,0.0,0.0,ASIANPAINT.NS,0,
245,2020-02-17,1843.1793244030519,1856.5136472323734,1834.060936460437,1844.6500244140625,1844.6500244140625,676579,0.0,0.0,ASIANPAINT.NS,0,
246,2020-02-18,1843.1792872328754,1843.1792872328754,1824.6484435306666,1827.2467041015625,1827.2467041015625,683421,0.0,0.0,ASIANPAINT.NS,0,
247,2020-02-19,1833.5707103323568,1855.7783045231035,1815.1869601224462,1848.0816650390625,1848.0816650390625,723351,0.0,0.0,ASIANPAINT.NS,0,
248,2020-02-20,1846.2186635949586,1849.1600634838512,1803.1272030970283,1806.2646484375,1806.2646484375,1401879,0.0,0.0,ASIANPAINT.NS,0,
249,2020-02-24,1809.2061210752042,1816.8047377603866,1778.5665376672107,1783.4197998046875,1783.4197998046875,1310832,0.0,0.0,ASIANPAINT.NS,0,
250,2020-02-25,1802.490086680957,1807.5395143513417,1784.6455201229435,1790.4302978515625,1790.4302978515625,897257,0.0,0.0,ASIANPAINT.NS,0,
251,2020-02-26,1790.3321551436031,1808.9610220372113,1784.4493550719376,1790.969482421875,1790.969482421875,1909619,0.0,0.0,ASIANPAINT.NS,0,
252,2020-02-27,1794.1069636479076,1815.8243249488064,1775.085885766884,1807.7845458984375,1807.7845458984375,1643273,0.0,0.0,ASIANPAINT.NS,0,
253,2020-02-28,1784.4494170131645,1806.1177074254347,1748.319242589387,1762.830078125,1762.830078125,2964119,0.0,0.0,ASIANPAINT.NS,0,
254,2020-03-02,1779.6452090491882,1801.5586174062348,1734.690831613204,1751.8980712890625,1751.8980712890625,1219296,0.0,0.0,ASIANPAINT.NS,0,
255,2020-03-03,1752.291604784994,1789.6497570932709,1739.445060937189,1772.471923828125,1772.471923828125,1392463,7.15,0.0,ASIANPAINT.NS,0,
256,2020-03-04,1775.9174901540573,1828.4846684351623,1775.9174901540573,1819.1328125,1819.1328125,3050469,0.0,0.0,ASIANPAINT.NS,0,
257,2020-03-05,1825.0884310201939,1852.651794595472,1823.2180358870971,1845.219482421875,1845.219482421875,2062439,0.0,0.0,ASIANPAINT.NS,0,
258,2020-03-06,1811.3068978229617,1855.0145448255157,1806.3848682093123,1848.1728515625,1848.1728515625,1393659,0.0,0.0,ASIANPAINT.NS,0,
259,2020-03-09,1858.558162222529,1886.0231082505818,1819.1819299720519,1838.0333251953125,1838.0333251953125,3420741,0.0,0.0,ASIANPAINT.NS,2,1886.0241082505818
260,2020-03-11,1845.711816722433,1875.293262446086,1822.6275461516682,1853.4886474609375,1853.4886474609375,3194186,0.0,0.0,ASIANPAINT.NS,0,
261,2020-03-12,1835.867634427716,1845.5641281441822,1786.6966104867959,1814.6044921875,1814.6044921875,6254349,0.0,0.0,ASIANPAINT.NS,0,
262,2020-03-13,1757.1644753719727,1814.9983201496216,1643.8101155744343,1769.6663818359375,1769.6663818359375,3878300,0.0,0.0,ASIANPAINT.NS,0,
263,2020-03-16,1749.2892945265671,1749.2892945265671,1651.9807947760366,1657.14892578125,1657.14892578125,2867336,0.0,0.0,ASIANPAINT.NS,0,
264,2020-03-17,1672.5056806473926,1752.0457281233348,1643.9579085821929,1704.5972900390625,1704.5972900390625,2643189,0.0,0.0,ASIANPAINT.NS,0,
265,2020-03-18,1704.9911460925657,1731.127172755544,1582.924805379241,1592.9656982421875,1592.9656982421875,3676437,0.0,0.0,ASIANPAINT.NS,0,
266,2020-03-19,1515.9851185824841,1628.158125231681,1408.8817062938574,1576.230712890625,1576.230712890625,4906644,0.0,0.0,ASIANPAINT.NS,0,
267,2020-03-20,1584.8934308877995,1729.9948783452833,1546.0586678684522,1715.7701416015625,1715.7701416015625,3128629,0.0,0.0,ASIANPAINT.NS,0,
268,2020-03-23,1553.9830380045578,1624.2696391502222,1467.503008826178,1475.0828857421875,1475.0828857421875,2155326,0.0,0.0,ASIANPAINT.NS,0,
269,2020-03-24,1532.2770277036025,1573.0806035525877,1430.5878517601989,1501.0712890625,1501.0712890625,3910566,0.0,0.0,ASIANPAINT.NS,0,
270,2020-03-25,1423.9923943543781,1580.3159782568841,1423.4509230458618,1568.3062744140625,1568.3062744140625,2196415,0.0,0.0,ASIANPAINT.NS,0,
271,2020-03-26,1579.9713835531697,1624.2696466434456,1549.454802313202,1591.7349853515625,1591.7349853515625,2622118,0.0,0.0,ASIANPAINT.NS,0,
272,2020-03-27,1638.8387547689763,1639.2816892936007,1526.0257587148408,1579.134521484375,1579.134521484375,2102479,0.0,0.0,ASIANPAINT.NS,0,
273,2020-03-30,1566.3373329413898,1594.2452136986321,1534.7379303864507,1570.0780029296875,1570.0780029296875,1844011,0.0,0.0,ASIANPAINT.NS,0,
274,2020-03-31,1599.6597248836213,1663.646113878966,1576.8215541089041,1640.5125732421875,1640.5125732421875,2789174,0.0,0.0,ASIANPAINT.NS,0,
275,2020-04-01,1624.318848985476,1629.1916096606717,1559.544898854936,1578.1993408203125,1578.1993408203125,1559455,0.0,0.0,ASIANPAINT.NS,0,
276,2020-04-03,1589.913843094538,1590.7998323810662,1493.5897559902057,1497.182861328125,1497.182861328125,2925847,0.0,0.0,ASIANPAINT.NS,0,
277,2020-04-07,1515.985012971568,1609.5035689665672,1514.01620126641,1598.478271484375,1598.478271484375,2733586,0.0,0.0,ASIANPAINT.NS,0,
278,2020-04-08,1598.4782641883953,1661.4802384658858,1575.0493569372616,1583.8597412109375,1583.8597412109375,2382213,0.0,0.0,ASIANPAINT.NS,0,
279,2020-04-09,1614.425650060368,1652.7190629884394,1593.7038581316192,1625.5986328125,1625.5986328125,1489539,0.0,0.0,ASIANPAINT.NS,0,
280,2020-04-13,1620.332029947588,1677.08305126312,1577.8548934645223,1654.6385498046875,1654.6385498046875,2586159,0.0,0.0,ASIANPAINT.NS,0,
281,2020-04-15,1677.0829734985643,1709.6667816063862,1657.5425423052577,1691.406005859375,1691.406005859375,2508270,0.0,0.0,ASIANPAINT.NS,0,
282,2020-04-16,1664.6300880809695,1724.974207347752,1658.4775522734556,1715.9176025390625,1715.9176025390625,1821296,0.0,0.0,ASIANPAINT.NS,0,
283,2020-04-17,1735.5074099894352,1755.8845618018054,1700.1672180498963,1728.8626708984375,1728.8626708984375,1398686,0.0,0.0,ASIANPAINT.NS,0,
284,2020-04-20,1730.8316191146546,1731.2254054955886,1679.0518944402343,1703.465087890625,1703.465087890625,1431055,0.0,0.0,ASIANPAINT.NS,0,
285,2020-04-21,1683.3339792828433,1726.5985677012286,1673.489920924464,1699.08447265625,1699.08447265625,1594930,0.0,0.0,ASIANPAINT.NS,0,
286,2020-04-22,1690.323239363282,1793.5874357397097,1685.548895085246,1784.727783203125,1784.727783203125,3727805,0.0,0.0,ASIANPAINT.NS,0,
287,2020-04-23,1778.8213503530167,1816.6225585886623,1772.9641836800288,1793.242919921875,1793.242919921875,2573552,0.0,0.0,ASIANPAINT.NS,0,
288,2020-04-24,1786.7459518131311,1814.0632151551677,1785.712277565928,1799.051025390625,1799.051025390625,2744768,0.0,0.0,ASIANPAINT.NS,0,
289,2020-04-27,1811.3067540254985,1830.798037814856,1789.748241995871,1822.479736328125,1822.479736328125,1770889,0.0,0.0,ASIANPAINT.NS,0,
290,2020-04-28,1818.3944547279643,1834.93252122631,1778.1323512271451,1795.9500732421875,1795.9500732421875,1934910,0.0,0.0,ASIANPAINT.NS,2,1834.93352122631
291,2020-04-29,1818.0992281625345,1818.1976447163408,1728.5182938532832,1739.9373779296875,1739.9373779296875,2931120,0.0,0.0,ASIANPAINT.NS,0,
292,2020-04-30,1767.0083922908366,1768.9772038699907,1713.850479653675,1731.2744140625,1731.2744140625,2926333,0.0,0.0,ASIANPAINT.NS,0,
293,2020-05-04,1691.2090802022603,1723.6944699849582,1645.4342127811865,1650.651611328125,1650.651611328125,2942397,0.0,0.0,ASIANPAINT.NS,0,
294,2020-05-05,1654.7862346546992,1666.500688308742,1553.6385335180125,1593.9007568359375,1593.9007568359375,5867890,0.0,0.0,ASIANPAINT.NS,0,
295,2020-05-06,1589.8154666604012,1613.1458375162174,1552.4080439154507,1585.5333251953125,1585.5333251953125,3937921,0.0,0.0,ASIANPAINT.NS,0,
296,2020-05-07,1584.8442104980204,1603.30182088846,1521.1039292830353,1569.4383544921875,1569.4383544921875,5256213,0.0,0.0,ASIANPAINT.NS,0,
297,2020-05-08,1586.6654350935364,1612.4568209144863,1545.517221511443,1553.7862548828125,1553.7862548828125,5644426,0.0,0.0,ASIANPAINT.NS,0,
298,2020-05-11,1558.314475636994,1574.0649693894843,1530.7511115701363,1545.1234130859375,1545.1234130859375,3767646,0.0,0.0,ASIANPAINT.NS,0,
299,2020-05-12,1515.0004565166125,1519.6763838515403,1488.421501139128,1499.594482421875,1499.594482421875,4504073,0.0,0.0,ASIANPAINT.NS,0,
300,2020-05-13,1555.1643265134908,1555.1643265134908,1509.4386051326276,1538.921630859375,1538.921630859375,2940514,0.0,0.0,ASIANPAINT.NS,0,
301,2020-05-14,1529.0777118298608,1533.3105850424975,1493.3437300770775,1498.6595458984375,1498.6595458984375,2592264,0.0,0.0,ASIANPAINT.NS,0,
302,2020-05-15,1505.1564397584423,1535.6730189817986,1486.452729911869,1528.73291015625,1528.73291015625,2860493,0.0,0.0,ASIANPAINT.NS,0,
303,2020-05-18,1533.7043692975474,1534.245840601156,1474.7384327347247,1477.691650390625,1477.691650390625,2871905,0.0,0.0,ASIANPAINT.NS,0,
304,2020-05-19,1486.4527735314186,1493.2943458462144,1459.8245482965003,1480.4970703125,1480.4970703125,3164137,0.0,0.0,ASIANPAINT.NS,0,
305,2020-05-20,1480.4971678343063,1490.390494946051,1469.3734535453827,1476.6580810546875,1476.6580810546875,2057402,0.0,0.0,ASIANPAINT.NS,0,
306,2020-05-21,1479.5620559608194,1558.8067302820743,1477.5932441764405,1549.750244140625,1549.750244140625,3845743,0.0,0.0,ASIANPAINT.NS,0,
307,2020-05-22,1544.3358653247408,1599.6594231542158,1531.1448035866167,1592.670166015625,1592.670166015625,5203736,0.0,0.0,ASIANPAINT.NS,0,
308,2020-05-26,1599.6594935892583,1631.111212181137,1594.7374643782143,1604.433837890625,1604.433837890625,3552636,0.0,0.0,ASIANPAINT.NS,0,
309,2020-05-27,1605.565980835688,1611.3247311664668,1571.0625068779518,1594.196044921875,1594.196044921875,2260057,0.0,0.0,ASIANPAINT.NS,0,
310,2020-05-28,1596.7063394197917,1631.1112769034817,1590.0615997212199,1617.969482421875,1617.969482421875,3138915,0.0,0.0,ASIANPAINT.NS,0,
311,2020-05-29,1613.4411213990763,1672.5054699554794,1607.6331030910185,1656.8533935546875,1656.8533935546875,3532977,0.0,0.0,ASIANPAINT.NS,0,
312,2020-06-01,1679.8887154548045,1685.2045314972092,1655.2785672647253,1666.8453369140625,1666.8453369140625,2529255,0.0,0.0,ASIANPAINT.NS,0,
313,2020-06-02,1666.845136159135,1705.9752670685257,1653.8017591893383,1682.6448974609375,1682.6448974609375,2440552,0.0,0.0,ASIANPAINT.NS,0,
314,2020-06-03,1697.115758252502,1716.8038760976585,1679.2487672746754,1689.781982421875,1689.781982421875,3088817,0.0,0.0,ASIANPAINT.NS,0,
315,2020-06-04,1689.6833877185325,1692.7842902060856,1601.6283317443333,1608.2730712890625,1608.2730712890625,4388930,0.0,0.0,ASIANPAINT.NS,0,
316,2020-06-05,1624.2696901929987,1633.473861070746,1595.7219198805158,1612.998291015625,1612.998291015625,2884206,0.0,0.0,ASIANPAINT.NS,0,
317,2020-06-08,1631.160491854659,1640.0201444959941,1603.5971280816173,1608.7652587890625,1608.7652587890625,2046505,0.0,0.0,ASIANPAINT.NS,0,
318,2020-06-09,1614.4255235445046,1668.5678429316679,1611.2262046716269,1616.443603515625,1616.443603515625,3671930,0.0,0.0,ASIANPAINT.NS,0,
319,2020-06-10,1622.300859398306,1648.9782342057938,1602.5143256198162,1610.438720703125,1610.438720703125,2069280,0.0,0.0,ASIANPAINT.NS,0,
320,2020-06-11,1610.4386725938195,1620.3319992708828,1581.9401718276479,1585.4840087890625,1585.4840087890625,1888420,0.0,0.0,ASIANPAINT.NS,0,
321,2020-06-12,1555.3613608594121,1617.3296657459443,1552.9003460479257,1611.8170166015625,1611.8170166015625,2391556,0.0,0.0,ASIANPAINT.NS,0,
322,2020-06-15,1603.5973308226266,1624.9097441821327,1577.1167861022743,1592.9656982421875,1592.9656982421875,1681166,0.0,0.0,ASIANPAINT.NS,0,
323,2020-06-16,1613.441034248789,1614.6715414439147,1582.5799378283807,1596.4107666015625,1596.4107666015625,1497691,0.0,0.0,ASIANPAINT.NS,0,
324,2020-06-17,1582.4815502828756,1597.3460534390213,1565.5989672230578,1570.52099609375,1570.52099609375,1812788,0.0,0.0,ASIANPAINT.NS,0,
325,2020-06-18,1570.5210689912487,1587.0590146643688,1562.5474058839652,1572.8836669921875,1572.8836669921875,1417273,0.0,0.0,ASIANPAINT.NS,0,
326,2020-06-19,1572.8837099804534,1604.5815301786404,1566.2389705149897,1597.198486328125,1597.198486328125,2714342,0.0,0.0,ASIANPAINT.NS,0,
327,2020-06-22,1607.534833464887,1647.403272384255,1598.675180371694,1626.38623046875,1626.38623046875,2034739,0.0,0.0,ASIANPAINT.NS,0,
328,2020-06-23,1633.9659830749904,1662.6614368804283,1615.4099573243236,1657.6409912109375,1657.6409912109375,2334863,0.0,0.0,ASIANPAINT.NS,0,
329,2020-06-24,1657.7393842667943,1785.4660381317685,1657.7393842667943,1720.0030517578125,1720.0030517578125,11545923,0.0,0.0,ASIANPAINT.NS,2,1785.4670381317685
330,2020-06-25,1712.8663236845027,1719.7571652165668,1656.9028704181587,1662.66162109375,1662.66162109375,4054785,0.0,0.0,ASIANPAINT.NS,0,
331,2020-06-26,1683.3340924959703,1683.6786105283386,1644.6468924789299,1660.4466552734375,1660.4466552734375,2129986,0.0,0.0,ASIANPAINT.NS,0,
332,2020-06-29,1660.6926687971402,1681.8081262110047,1647.9446611075057,1665.5654296875,1665.5654296875,2753482,0.0,0.0,ASIANPAINT.NS,0,
333,2020-06-30,1682.2511979107542,1691.209267201935,1655.4261382301647,1661.1356201171875,1661.1356201171875,1960731,0.0,0.0,ASIANPAINT.NS,0,
334,2020-07-01,1671.5210600215678,1671.5210600215678,1653.851023855403,1661.677001953125,1661.677001953125,1661296,0.0,0.0,ASIANPAINT.NS,0,
335,2020-07-02,1673.4899928326352,1677.4276163451825,1634.2121742616284,1660.1512451171875,1660.1512451171875,2038399,0.0,0.0,ASIANPAINT.NS,0,
336,2020-07-03,1668.9616622152598,1693.1780215128542,1663.6458467190253,1669.207763671875,1669.207763671875,1988941,0.0,0.0,ASIANPAINT.NS,0,
337,2020-07-06,1682.3003208480352,1685.3028067421587,1665.7623747510702,1682.201904296875,1682.201904296875,1236670,0.0,0.0,ASIANPAINT.NS,0,
338,2020-07-07,1682.3003064039594,1722.6117975130796,1679.2486723438212,1718.5264892578125,1718.5264892578125,2983260,0.0,0.0,ASIANPAINT.NS,0,
339,2020-07-08,1722.7102179276317,1734.3262548923492,1653.8510775691584,1659.954345703125,1659.954345703125,2725937,0.0,0.0,ASIANPAINT.NS,0,
340,2020-07-09,1667.5833908172133,1695.1467526489027,1665.712995802433,1690.4708251953125,1690.4708251953125,1904661,0.0,0.0,ASIANPAINT.NS,0,
341,2020-07-10,1681.3158605362896,1684.318346333147,1668.7646864183776,1676.935302734375,1676.935302734375,1156043,0.0,0.0,ASIANPAINT.NS,0,
342,2020-07-13,1681.3652096214864,1705.8769395796423,1673.4899627380134,1679.0518798828125,1679.0518798828125,1289791,0.0,0.0,ASIANPAINT.NS,0,
343,2020-07-14,1679.0518010767375,1691.2091888491475,1655.8689960849035,1662.07080078125,1662.07080078125,1347120,0.0,0.0,ASIANPAINT.NS,0,
344,2020-07-15,1673.4899125225452,1686.87780778938,1637.3622665953671,1645.58203125,1645.58203125,1611341,0.0,0.0,ASIANPAINT.NS,0,
345,2020-07-16,1653.604956487279,1670.63510519667,1619.4460021856744,1666.7958984375,1666.7958984375,1442725,0.0,0.0,ASIANPAINT.NS,0,
346,2020-07-17,1668.567921764151,1715.327199807689,1663.3997910330231,1691.11083984375,1691.11083984375,2308792,0.0,0.0,ASIANPAINT.NS,0,
347,2020-07-20,1700.068918226061,1729.9456120086738,1693.4241786788543,1724.2852783203125,1724.2852783203125,1848600,0.0,0.0,ASIANPAINT.NS,0,
348,2020-07-21,1733.5387320234342,1744.1210950951274,1692.1936856037953,1697.36181640625,1697.36181640625,2088461,0.0,0.0,ASIANPAINT.NS,0,
349,2020-07-22,1697.361966173188,1709.322522547557,1664.6304682029063,1669.306396484375,1669.306396484375,1300409,0.0,0.0,ASIANPAINT.NS,0,
350,2020-07-23,1665.1188910267795,1714.3827635423645,1662.1630586758442,1702.3624267578125,1702.3624267578125,2375218,1.5,0.0,ASIANPAINT.NS,0,
351,2020-07-24,1698.6183781465165,1701.574210591087,1657.2367239225293,1686.8443603515625,1686.8443603515625,3971563,0.0,0.0,ASIANPAINT.NS,0,
